Linha_Sentido,Paradas
180.6_IDA,"[(200237.45042763336, 8240669.820252774), (199296.12169213925, 8241065.848979144), (199042.66564129025, 8241155.114187522), (198783.00505978707, 8241247.687562889), (198779.39765494887, 8241249.62198077), (198492.8284415538, 8241322.302392693), (198251.81864933157, 8241397.191844762), (198251.31412759202, 8241396.572839478), (197714.1683769832, 8242186.173514492), (197689.23207182554, 8242957.86165237), (197886.37380553747, 8243835.570617477), (197740.23634222656, 8246516.213625845), (197313.89879332634, 8247701.394483858), (196512.9960310925, 8249077.343373832), (195658.0244821077, 8249561.389519616), (194991.68101481366, 8250027.107136078), (194305.32248767375, 8250905.641247721), (193340.70140134258, 8251203.0360055445), (192840.79309214067, 8251354.468923285), (192826.62123922948, 8251359.617863402), (192758.899172997, 8251381.6304217195), (192583.00070161888, 8251436.890946462), (192407.8407635204, 8251490.975880374), (192226.9469500958, 8251545.729403277), (192043.62736370438, 8251602.818367711), (191481.1210994869, 8251780.882194247), (190700.7218567105, 8252055.426684973), (190625.27193503163, 8252846.5954464935), (190619.17208496187, 8253196.441279561), (190585.00952220432, 8253553.594632948), (190473.57809777986, 8254256.165194158), (190419.971451777, 8254478.185473626), (190322.66280183918, 8254809.044596968), (190217.61899194724, 8255131.630785237), (190103.35572551686, 8255484.904683626), (189995.57942850498, 8255813.307955481), (189876.18568335177, 8256181.438554192), (189772.80780796942, 8256499.775844228), (189651.87968091277, 8256865.893322604), (189549.2737386107, 8257181.852199043), (189423.7273241693, 8257570.028224368), (189381.9833703522, 8258021.2960928595), (188527.5841133911, 8258097.535925634)]"
180.5_VOLTA,"[(186053.45980903215, 8247516.6907029245), (186478.213095499, 8247963.161215253), (186762.4411187402, 8248181.764508706), (187048.12091666256, 8248401.114006185), (187334.40064350402, 8248620.817511386), (187619.6170199612, 8248839.826929897), (187904.54815834181, 8249058.772262901), (188192.48126662755, 8249279.0024988605), (188477.3206616452, 8249498.020824533), (188758.03647202376, 8249715.9946557), (189247.77280362791, 8250136.059374602), (189461.27315216162, 8250355.265685835), (189678.27090739994, 8250601.4844608875), (189902.2817381414, 8250871.52039122), (190138.1618421196, 8251215.21962072), (190249.01532398674, 8251437.38241506), (190614.56612201524, 8251752.935679532), (192248.2845967843, 8251280.160657467), (192427.09647584136, 8251224.526916704), (192605.1303469413, 8251169.302328822), (192968.6177473792, 8251056.569322089), (193331.159927079, 8250944.680728183), (194309.4637950105, 8250875.231044563), (195017.21486398455, 8249953.177769543), (196486.38575385814, 8249057.564965221), (197263.56197022658, 8247706.0854176115), (197837.41603129182, 8243833.589278364), (197736.91071373824, 8243474.878599429), (197648.0314424386, 8243014.513078202), (197679.75679073692, 8242110.457713116), (198261.60527843377, 8241338.184433304), (198261.98464068328, 8241336.469733261), (198484.39774387388, 8241289.5455570435), (198765.35362472414, 8241221.313696701), (198766.55860233994, 8241217.514979873), (199034.11780789332, 8241128.799116238), (199035.35791581823, 8241121.932532499), (199281.23294548725, 8241034.901739053), (199282.50266488804, 8241037.226218021), (200003.06623985013, 8240763.2813099325), (200251.3235358153, 8240623.79674344), (200481.30346714103, 8240509.035017826)]"
180.5_IDA,"[(200237.45042763336, 8240669.820252774), (199296.12169213925, 8241065.848979144), (199042.66564129025, 8241155.114187522), (198783.00505978707, 8241247.687562889), (198779.39765494887, 8241249.62198077), (198492.8284415538, 8241322.302392693), (198251.81864933157, 8241397.191844762), (198251.31412759202, 8241396.572839478), (197714.1683769832, 8242186.173514492), (197689.23207182554, 8242957.86165237), (197886.37380553747, 8243835.570617477), (197740.23634222656, 8246516.213625845), (197313.89879332634, 8247701.394483858), (196512.9960310925, 8249077.343373832), (195658.0244821077, 8249561.389519616), (194991.68101481366, 8250027.107136078), (194305.32248767375, 8250905.641247721), (193340.70140134258, 8251203.0360055445), (192840.79309214067, 8251354.468923285), (192826.62123922948, 8251359.617863402), (192758.899172997, 8251381.6304217195), (192583.00070161888, 8251436.890946462), (192407.8407635204, 8251490.975880374), (192226.9469500958, 8251545.729403277), (192043.62736370438, 8251602.818367711), (191481.1210994869, 8251780.882194247), (190209.03241758925, 8251451.811272773), (190203.15804864164, 8251437.2209516885), (190103.27121586722, 8251235.463615115), (189970.11342233696, 8251029.63035072), (189644.98434749688, 8250625.3057868285), (189212.53851062065, 8250159.52345088), (188725.73440261654, 8249740.437633227), (188409.70275934873, 8249496.473861199), (188157.94256196212, 8249303.370406082), (187931.8346133458, 8249129.994791511), (187620.26233633162, 8248890.693980674), (187341.49559256263, 8248677.156034567), (187057.0262696956, 8248458.447896175), (186766.06940547808, 8248234.977890616), (186495.95887555182, 8248027.685981722), (186352.9435413813, 8247916.672292099), (186047.2431512495, 8247539.260541688)]"
501.5_IDA,"[(197702.01126055472, 8268325.323571558), (197607.5328319405, 8268233.023276775), (197432.2310244182, 8268154.630844015), (197259.58259469853, 8268113.044005547), (197101.18631738186, 8268318.8932168465), (197028.63976860384, 8268450.844018411), (196909.57914357854, 8268643.087068576), (194856.23126361283, 8267204.697777875), (194817.54400424915, 8267030.373925553), (194962.09950898748, 8266743.379491164), (195264.67680908763, 8266091.615867186), (195473.45525085158, 8265754.175590543), (195460.31851924193, 8265219.653786594), (194475.75020257273, 8264340.4974735845), (193702.82300805353, 8263718.071726772), (192374.46986306232, 8262923.356036427), (189095.56619191405, 8260728.656689658), (189353.06836045306, 8260093.525008486), (189607.8357205068, 8259315.595417249), (189994.3074499948, 8257918.399212594), (190095.61755751708, 8257604.519035723), (190317.96380669097, 8256920.718193088), (190543.73389733428, 8256226.53369567), (190764.8297351453, 8255549.139404631), (190986.1603798347, 8254862.241900344), (191154.22959420964, 8254168.343725176), (191246.79893305336, 8253468.299022499), (191279.42207474765, 8253033.223491227), (191273.47554529653, 8252759.0960542485), (191168.24305061912, 8252102.717244934), (191113.85643827898, 8251924.383622106), (191063.07055245704, 8251755.471603927), (190694.49736879935, 8250869.6775279315), (190419.48399788595, 8250477.586715073), (190404.389909852, 8250459.027201126), (190385.26603741632, 8250435.70476112), (190256.8992815821, 8250279.488758849), (189782.14187931633, 8249747.838765319), (189437.91596351782, 8249430.103429334), (189421.23561488793, 8249415.799017501), (189403.10066015972, 8249400.279935123), (189253.26924579885, 8249274.609317656), (188890.1566318338, 8248994.599498896), (188868.3880003846, 8248977.399908001), (188845.61377791825, 8248960.052655617), (188683.6405701799, 8248834.149235599), (188300.68073391475, 8248542.477459565), (188288.32406867354, 8248533.933295877), (188278.21168563032, 8248525.977453809), (188111.349318929, 8248396.42462025), (187743.9766628799, 8248115.130409425), (187726.79844621764, 8248101.907754806), (187696.43700767966, 8248078.04023469), (187539.12900191732, 8247955.656757045), (186971.82094157045, 8247521.665857802), (186047.2431512495, 8247539.260541688)]"
0.512_IDA,"[(201402.28231124312, 8267949.419415804), (201229.53331217403, 8268292.703902614), (201104.3021705299, 8268269.5049205795), (200830.40535502008, 8268324.5249680225), (200219.9973629405, 8268437.572939186), (199866.3500796497, 8268503.22052278), (199474.46091659568, 8268258.190953269), (199379.54541431664, 8267761.569309951), (199307.26778826796, 8267378.17029424), (199212.22029052553, 8266884.640902261), (199215.52244052058, 8266369.358467199), (198154.6733928781, 8265608.274555073), (194227.91580158583, 8263736.007498219), (193555.59697432176, 8263611.590045236), (192374.46986306232, 8262923.356036427), (189095.56619191405, 8260728.656689658), (189353.06836045306, 8260093.525008486), (189607.8357205068, 8259315.595417249), (189474.29779440613, 8258348.807317869), (189425.78784787795, 8258285.752248226), (189285.61650584632, 8257858.764298311), (189406.00966588032, 8257490.907248838), (189510.99294595528, 8257168.520470135), (189629.4939881902, 8256805.2914250465), (189734.96094241293, 8256481.893770757), (189851.29972286883, 8256124.173616398), (189957.58434905877, 8255797.271529938), (190076.22523004655, 8255434.331641055), (190179.6754340932, 8255115.173147885), (190297.81348333115, 8254751.666301979), (190377.06409137356, 8254464.735386114), (190447.44960968898, 8254183.485237617), (190506.04257028562, 8253843.892649552), (190547.71457660716, 8253513.445100055), (190575.77520444727, 8253170.847098725), (190570.83115485572, 8252698.3407064015), (190209.03241758925, 8251451.811272773), (190203.15804864164, 8251437.2209516885), (190103.27121586722, 8251235.463615115), (189970.11342233696, 8251029.63035072), (189644.98434749688, 8250625.3057868285), (189212.53851062065, 8250159.52345088), (188725.73440261654, 8249740.437633227), (188409.70275934873, 8249496.473861199), (188157.94256196212, 8249303.370406082), (187931.8346133458, 8249129.994791511), (187620.26233633162, 8248890.693980674), (187341.49559256263, 8248677.156034567), (187057.0262696956, 8248458.447896175), (186766.06940547808, 8248234.977890616), (186495.95887555182, 8248027.685981722), (186352.9435413813, 8247916.672292099), (186047.2431512495, 8247539.260541688)]"
337.1_IDA,"[(165066.3821182982, 8246188.962867392), (165147.7214252566, 8246084.740045635), (165320.87334915885, 8245863.339175447), (165520.02628732193, 8245595.081347388), (165694.2261579281, 8245374.1970518995), (165893.04818055694, 8245105.239682342), (166009.1294995298, 8244782.21240424), (165825.20518187064, 8244592.504782877), (166011.46333288448, 8244736.316138617), (166262.48939275573, 8244928.362519609), (166369.8941450636, 8245013.910537685), (166567.3456544727, 8245159.886064735), (166561.62935303358, 8245198.008419291), (166284.25401586594, 8245432.138725322), (166096.50401918904, 8245670.525946256), (165914.86397792283, 8245917.080221822), (165720.9834870413, 8246164.797807722), (165542.11253701884, 8246407.166716077), (165663.22073302444, 8246550.669538258), (165698.12725484878, 8246562.477189509), (165896.4892830797, 8246653.714257809), (166069.75701022218, 8246432.5278254645), (166268.49359953575, 8246165.268395027), (166445.8778726036, 8245938.225150421), (166641.68063157707, 8245675.672724702), (166761.00372559112, 8245350.729760013), (166802.8249543683, 8245339.959928317), (167070.53466524725, 8245542.2282504495), (167320.06954383053, 8245738.636475468), (167648.10633403776, 8245989.091153697), (167791.44562171825, 8246099.773847772), (167804.75348093407, 8246106.284904732), (167941.49350134787, 8246189.898546626), (167998.30943570723, 8246222.359583633), (168273.9982810286, 8246375.425678404), (168304.9312649576, 8246391.212342332), (168773.60369073047, 8246586.27681718), (169516.18134336057, 8246813.457809468), (169516.18134336057, 8246813.457809468), (169939.195217536, 8246900.011591148), (171404.94572179046, 8246742.039669225), (172310.74669121916, 8247263.91736058), (172489.67827634962, 8247321.736669394), (172738.1688535731, 8247408.464401589), (172899.71265114538, 8247462.900317698), (173579.12738966587, 8247346.082000319), (173706.65655646232, 8247362.750750337), (173983.41072341066, 8247405.613250382), (174786.0242658942, 8247531.290333842), (175430.15239154975, 8247894.2986675445), (175838.2721836318, 8248154.648667809), (176290.57739242545, 8248444.1028347695), (177684.1378105105, 8249112.70491878), (177972.9305191377, 8249227.137210564), (178838.9117700191, 8249570.169502579), (179249.94197877074, 8249694.259086038), (179791.94093765572, 8249632.214294309), (180176.38052138028, 8249583.134085926), (181073.71489729354, 8249718.336169398), (182192.77010676582, 8250127.646586481), (182296.48677353805, 8250112.565336465), (183073.0388576617, 8250002.234086352), (183186.14823277682, 8249985.697628003), (186478.213095499, 8247963.161215253), (186762.4411187402, 8248181.764508706), (187048.12091666256, 8248401.114006185), (187334.40064350402, 8248620.817511386), (187619.6170199612, 8248839.826929897), (187904.54815834181, 8249058.772262901), (188192.48126662755, 8249279.0024988605), (188477.3206616452, 8249498.020824533), (188758.03647202376, 8249715.9946557), (189247.77280362791, 8250136.059374602), (189461.27315216162, 8250355.265685835), (189678.27090739994, 8250601.4844608875), (189902.2817381414, 8250871.52039122), (190138.1618421196, 8251215.21962072), (190249.01532398674, 8251437.38241506), (190614.56612201524, 8251752.935679532)]"
3208.0_CIRCULAR,"[(172437.19909146242, 8224546.614664677), (172425.04792307928, 8224374.580436799), (172666.119474135, 8224224.4706849875), (172422.96056586324, 8224487.080309101), (172310.40687280294, 8224865.471558407), (172124.44986140588, 8224976.831475268), (171864.20609386993, 8225140.959302114), (171420.09746960155, 8225417.681434978), (170973.83956342802, 8225743.952916283), (170972.25626915402, 8225745.244335633), (170748.062181713, 8225833.640828477), (170541.28593330516, 8225959.626213428), (170298.4487640736, 8226110.441407615), (170095.60690606205, 8226218.165120603), (170062.76044875046, 8226258.399336104), (170046.21390024095, 8226420.669160933), (169947.7897271117, 8226577.112445222), (169937.62953414873, 8226595.940793537), (170293.14044136688, 8226564.809967315), (170701.62379947712, 8226312.308794149), (171329.03009978088, 8225924.6180682), (171761.16180233518, 8226969.117230443), (171276.03514692065, 8227029.083546665), (171273.34665571246, 8227025.864279166), (170960.01657959353, 8227007.553515814), (170792.3075289172, 8227144.346142359), (170796.87624245003, 8227152.877837096), (170568.27752632502, 8227281.554622939), (170568.10651404632, 8227293.734043229), (170295.75259217282, 8227464.022925822), (170282.3027518781, 8227458.2984559825), (170133.53525019868, 8227552.636940683), (170113.24465177103, 8227579.324379279), (170089.41731108702, 8227767.106877911), (170263.4731507756, 8228034.504909544), (170805.55776392168, 8227922.094732388), (170991.12240013288, 8227784.342171177), (171057.998369637, 8227764.810151488), (171292.32737863087, 8227619.755367044), (171294.43184494379, 8227600.770951203), (171556.50191469444, 8227300.20193625), (171822.82296972297, 8227290.574202546), (172264.9507236373, 8227527.431509942), (172533.82099036925, 8228140.920446568), (172549.7883144687, 8228615.086976327), (173625.63498917315, 8229592.424658247), (173510.54123905572, 8229504.847574825), (173099.9461490888, 8229192.051424582), (172866.3320141629, 8229063.318881299), (172764.75806615723, 8229009.434668406), (173094.54930975847, 8228523.500846097), (173177.3381085582, 8228308.477722396), (173156.03250542312, 8227646.26702274), (173146.5109454008, 8227301.330113214), (173139.62540430547, 8226968.9643408), (173218.8301909555, 8226802.661080962), (173495.7568292332, 8226448.995679659), (173151.7932143389, 8225903.08908323), (173133.24932516448, 8225891.299137399), (172948.03654079186, 8225369.985000177), (172779.5137428621, 8225101.967285709), (172603.50173939933, 8224814.710690895), (172405.84134239558, 8224277.2365166955), (172636.69648130436, 8224132.816328433)]"
600.6_IDA,"[(215707.0098695791, 8271538.605651972), (215874.87484164553, 8271891.9433328435), (216070.2675327342, 8272216.75176727), (216284.2439123959, 8272210.7912414875), (216309.29191389732, 8272187.488497211), (216306.63484477683, 8272176.651420454), (216293.73972946563, 8271894.546688958), (216299.62451839616, 8271595.228301824), (216285.94978402433, 8271585.437505627), (216275.92648315715, 8271440.95652554), (216267.0726107911, 8271206.5054677725), (216284.0087006365, 8271175.1294082375), (216184.30114327627, 8270857.927273361), (215954.17524174496, 8270868.206340796), (215673.65192391368, 8270342.870144822), (215423.28280709637, 8270506.151748085), (215201.6867054456, 8270632.658003686), (214965.13183665572, 8270762.368132783), (214917.15577326412, 8270863.37967742), (214928.9331827329, 8271178.111358072), (214943.79484767548, 8271526.271357579), (214954.2340995983, 8271854.7616729755), (215205.83062654763, 8272022.496904509), (215340.7279002029, 8272194.003863799), (215357.58862460934, 8272607.7906266395), (215375.17977349425, 8272955.858435917), (215393.2437562151, 8273421.457725952), (215190.49582050362, 8274116.395565873), (212954.4328884877, 8273665.3090692675), (212553.6889812834, 8273429.1136558205), (212297.73012243496, 8273275.982769706), (212038.12844524626, 8273123.9440401625), (211108.07202031364, 8272572.311327059), (210739.7464275497, 8272352.878050073), (209956.86702172284, 8271891.864520598), (208851.5487068019, 8271236.697223076), (205512.53869643068, 8269283.559263669), (204272.20831486466, 8268671.095054243), (203914.935522242, 8268494.535402765), (203464.96611402812, 8268273.886657878), (203274.1495128568, 8268180.89118456), (202893.6756388966, 8267990.993814243), (202487.76742592346, 8267793.400664886), (201595.09438313768, 8267407.761071854), (201229.69991175478, 8267205.520825903), (200461.04360293993, 8266794.840964316), (199963.9185797574, 8266549.114931036), (199608.64018424822, 8266383.159752676), (198154.6733928781, 8265608.274555073), (194227.91580158583, 8263736.007498219), (193555.59697432176, 8263611.590045236), (192374.46986306232, 8262923.356036427), (189095.56619191405, 8260728.656689658), (187373.21406645747, 8257680.279833706), (187274.57271029797, 8257512.215963679), (186810.96564075304, 8256722.160427009), (186701.29185727477, 8256536.671681629), (186507.6384902102, 8256201.150820269), (187081.455106542, 8255215.194559751), (188128.10414665614, 8253892.809526394), (188245.9514508933, 8253105.58170844), (188224.39721878507, 8252872.696515143), (188220.50529447757, 8252843.776496704), (188187.29671134806, 8252441.570394459), (188137.62332175084, 8252271.957489217), (188064.6727569389, 8252039.727711951), (187925.63164508637, 8251595.639597445), (187503.79011095333, 8251002.994676043), (187334.1026633788, 8250897.291894097), (187012.0971018314, 8250738.9219832495), (186587.87838409835, 8250478.863783638), (186140.64762175028, 8250444.685876696), (185729.37857612778, 8251447.439903963)]"
600.6_VOLTA,"[(185830.88624361219, 8250838.454979459), (186082.34842100894, 8250463.421984948), (186608.81198457707, 8250407.756892949), (186796.898031604, 8250525.32448673), (187011.53554139202, 8250652.412320267), (187258.2873948814, 8250804.915682307), (187581.76651813288, 8251008.617888079), (187952.71876656773, 8251525.887085494), (188103.16034872946, 8252030.295186966), (188198.7949011252, 8252338.239557435), (188254.5964961236, 8253221.0905416), (188186.24822948134, 8253531.486936948), (188170.56282015084, 8253883.478985725), (187063.5617495776, 8255280.9455307415), (186542.4493759998, 8256125.9944182765), (186861.7041986234, 8256669.593453615), (187335.39960598934, 8257484.893562904), (187437.6261137628, 8257650.334925616), (189663.21501402854, 8261033.821125584), (193004.38704442861, 8263189.776081482), (193584.09410389673, 8263419.413753274), (196082.19555351083, 8264286.51081983), (198246.33273415203, 8265557.205401793), (201063.2705515445, 8267042.039497555), (201678.56003747272, 8267315.171059044), (202542.9011582734, 8267766.601804849), (203347.91158095165, 8268169.228364787), (203509.76642696807, 8268245.978662552), (203992.19539162744, 8268484.040558174), (204308.25209006912, 8268640.751800753), (207987.56035228432, 8270668.619872486), (208081.97409407422, 8270727.219864501), (208892.61102127266, 8271204.005238713), (210103.8987948603, 8271923.0467600655), (210841.57839658717, 8272360.754038684), (211247.84657611995, 8272601.911557232), (212101.2258586426, 8273106.6856008535), (212105.47632816504, 8273111.978037528), (212984.8827715295, 8273613.644604738), (212984.09701306763, 8273615.024878233), (215354.97661169403, 8273400.878224503), (215353.28229304974, 8273398.192938122), (215333.34601026942, 8272837.768336878), (215322.0320230871, 8272583.391196495), (215323.84173462284, 8272577.878469343), (214939.69594182685, 8271970.709426446), (214936.53913878714, 8271831.856049362), (214918.47757423675, 8271433.918860312), (214895.3255904126, 8270878.690276058), (214879.10718246276, 8270445.540685847), (215080.6749794199, 8270410.744931648), (215467.39302015572, 8270316.862459423), (215820.5187393835, 8270527.714913378), (215828.79589275765, 8270803.733106448), (215973.14660046936, 8270844.394705163), (216193.38287537312, 8270835.674515276), (216284.0087006365, 8271175.1294082375), (216285.94978402433, 8271585.437505627), (216299.62451839616, 8271595.228301824), (216311.71347813937, 8271898.85564409), (216309.29191389732, 8272187.488497211), (216316.83017868258, 8272254.735063889), (216289.6472345292, 8272257.802926608), (216030.73134628905, 8272264.27383455), (215814.89545953542, 8271894.674870089)]"
0.333_CIRCULAR,"[(161849.06869743133, 8249591.030158647), (161910.656592424, 8249575.609149319), (161824.65545003244, 8249845.33309196), (161502.12269079004, 8250867.543039295), (161336.6938858167, 8251228.706017818), (161483.39766076393, 8250754.378042963), (161590.38948492223, 8250422.947753993), (161711.52702081445, 8250035.593653037), (161969.51183305494, 8249530.118333876), (162114.7727594677, 8249626.747556333), (162352.64299741792, 8249705.00851413), (162802.01526564843, 8249686.324702164), (162997.3884139874, 8249740.605131906), (163315.50497529242, 8249841.006348928), (163586.3965701007, 8249925.474610588), (164021.57244963292, 8250051.9918182315), (164231.94174419699, 8250068.992976455), (164339.17993487563, 8249781.854817546), (164455.68081232143, 8249491.528932614), (164561.10855749168, 8249207.322636974), (164678.7329761097, 8248917.7620095555), (164783.38212148083, 8248633.059718314), (164877.147281919, 8248393.235957739), (164999.79046589692, 8248077.79390103), (165386.78405433882, 8248163.018525976), (165452.27282525087, 8248262.1032730155), (165377.95422432257, 8248443.984255943), (165583.91858964248, 8248572.441136882), (165674.585542359, 8248338.3099183515), (165797.88769172475, 8248057.083330935), (165960.79548882722, 8247774.54473039), (166082.10925158806, 8247600.332595629), (166310.18054641518, 8247306.854435302), (166469.4240346309, 8247096.257494788), (166639.83278503543, 8246874.226147966), (166844.44238187568, 8246602.931282784), (167057.1959267342, 8246324.634792034), (167217.61295854478, 8246112.825533107), (167648.10633403776, 8245989.091153697), (167791.44562171825, 8246099.773847772), (167804.75348093407, 8246106.284904732), (167941.49350134787, 8246189.898546626), (167998.30943570723, 8246222.359583633), (168273.9982810286, 8246375.425678404), (168304.9312649576, 8246391.212342332), (168773.60369073047, 8246586.27681718), (169516.18134336057, 8246813.457809468), (169516.18134336057, 8246813.457809468), (169939.195217536, 8246900.011591148), (171404.94572179046, 8246742.039669225), (172310.74669121916, 8247263.91736058), (172489.67827634962, 8247321.736669394), (172738.1688535731, 8247408.464401589), (172899.71265114538, 8247462.900317698), (173444.38085549691, 8246640.051909759), (173632.12670530108, 8246286.0781193245), (173827.9658178325, 8245926.166789547), (174062.632856961, 8245494.36206128), (174210.3143055709, 8245223.8603805145), (174500.56658003043, 8244673.688267736), (174760.19930944435, 8244190.668442562), (174894.86890672235, 8243946.015361435), (174894.86890672235, 8243946.015361435), (174893.1988163776, 8243944.839940102), (175092.26215856295, 8243573.707185585), (175216.0056883317, 8243344.81056941), (175272.86894943612, 8243348.21109428), (175094.64999496783, 8243672.022567281), (175013.84091455356, 8243822.700263841), (174816.28729673364, 8244189.565843885), (174815.54139786193, 8244189.905894601), (174697.55891571846, 8244407.399723556), (174492.16396236274, 8244792.828088546), (174339.895595817, 8245081.648217827), (174013.58691474763, 8245680.391618949), (174011.93464999954, 8245681.263565848), (173865.10483866397, 8245983.241128114), (173863.97721719748, 8245983.068232405), (173775.85656403034, 8246168.997639592), (173594.09581573817, 8246577.49926223), (172765.3551059204, 8247184.021748508), (172697.09725816935, 8247159.330571818), (172606.0775278775, 8247129.260711395), (172584.92893917827, 8247121.516750456), (172553.35421865032, 8247110.280323094), (172379.15614199458, 8247052.322194844), (170769.124456879, 8246922.282605333), (170768.90996369836, 8246922.016724132), (169967.38112360513, 8246984.366845503), (169965.4435022415, 8246984.714306501), (169306.8157386504, 8246852.804164134), (169256.81717423454, 8246837.451138957), (169253.7856264586, 8246834.742862694), (169253.7856264586, 8246834.742862694), (168736.829993859, 8246656.755334705), (168409.66984644512, 8246493.728238771), (167980.54766440898, 8246255.994440573), (167901.49646830384, 8246214.142587584), (167537.8477560452, 8245957.865674473), (167233.41215835768, 8246144.248472524), (167013.38667408956, 8246431.85413067), (166864.4566770829, 8246629.695751641), (166647.13322515387, 8246913.532261685), (166487.21787064435, 8247123.652512806), (166336.12701932402, 8247323.158460502), (166118.41197406626, 8247609.257370332), (165937.2059465173, 8247867.13982288), (165833.04243955613, 8248055.310319361), (165706.90638871017, 8248343.041102916), (165604.28367207773, 8248605.125818472), (165374.43874197057, 8248424.95145074), (165443.91800305402, 8248227.878810787), (165396.55037390318, 8248183.447086034), (165034.08844975603, 8248093.20843148), (164928.295321267, 8248353.224373274), (164706.0043159777, 8248928.212023882), (164593.34678061598, 8249232.04976628), (164471.06821857457, 8249531.643931326), (164371.35538782427, 8249805.954905206), (164370.6384969363, 8249807.986487321), (164248.35643526053, 8250106.309653092), (163956.74779346664, 8250064.882692116), (163592.91785522262, 8249947.446492892), (163456.24166365043, 8249907.804941651), (163042.95291331568, 8249773.373738671), (162795.90454049886, 8249697.511922682), (162406.18652367507, 8249728.259783675), (162128.2010839988, 8249649.339618314), (161977.72461695242, 8249555.340452842)]"
0.103_CIRCULAR,"[(192248.2845967843, 8251280.160657467), (192427.09647584136, 8251224.526916704), (192605.1303469413, 8251169.302328822), (192968.6177473792, 8251056.569322089), (193331.159927079, 8250944.680728183), (194309.4637950105, 8250875.231044563), (196626.94937568242, 8250502.724349937), (196314.8314548366, 8250645.008814211), (196123.86874555712, 8249839.367539692), (196176.99183912366, 8249553.552642688), (196182.3310476528, 8249529.767733205), (195658.0244821077, 8249561.389519616), (195253.00355543, 8249412.848447149), (194728.79745576397, 8249565.328907203), (193979.27349790873, 8249430.324425458), (193667.76629845073, 8249371.811841947), (193393.66489150314, 8249321.702272146), (193202.34455081713, 8249832.56091667), (192003.67723174285, 8249231.572004702), (190890.59936699626, 8248542.557985773), (188570.42946628103, 8246743.921241999), (188131.09077096166, 8246542.216339019), (187612.35457608424, 8246299.624705885), (187110.2647808053, 8246459.027582086), (186478.213095499, 8247963.161215253), (186762.4411187402, 8248181.764508706), (187048.12091666256, 8248401.114006185), (187334.40064350402, 8248620.817511386), (187619.6170199612, 8248839.826929897), (187904.54815834181, 8249058.772262901), (188192.48126662755, 8249279.0024988605), (188477.3206616452, 8249498.020824533), (188758.03647202376, 8249715.9946557), (189247.77280362791, 8250136.059374602), (189461.27315216162, 8250355.265685835), (189678.27090739994, 8250601.4844608875), (189902.2817381414, 8250871.52039122), (190138.1618421196, 8251215.21962072), (190249.01532398674, 8251437.38241506), (190614.56612201524, 8251752.935679532)]"
