Linha_Sentido,Paradas
0.306,"[(174811.02453361338, 8243731.301808456), (190855.94944832928, 8251214.404782307), (174694.7253455108, 8244052.055881022), (190694.49736879935, 8250869.6775279315), (190419.48399788595, 8250477.586715073), (189949.4160248197, 8249929.2512346925), (173771.58651336585, 8244958.465616617), (189437.91596351782, 8249430.103429334), (173353.8856761315, 8245736.468341712), (188890.1566318338, 8248994.599498896), (172773.43654455084, 8246222.497612739), (188300.68073391475, 8248542.477459565), (172511.09602615345, 8246406.161246395), (172318.3335164128, 8246641.17131905), (187743.9766628799, 8248115.130409425), (172273.02282735214, 8247272.85391079), (187152.30493992753, 8247664.966504606), (185937.61484129043, 8247997.215183667), (173579.12738966587, 8247346.082000319), (173983.41072341066, 8247405.613250382), (185440.1407478593, 8248742.323268768), (174768.16489087604, 8247534.200750512), (185354.74787101735, 8249133.96126139), (175410.17634986274, 8247889.271584206), (185093.26761472694, 8249991.944447902), (175817.502391944, 8248148.2986678025), (184684.62226624598, 8249806.364295826), (176272.7180174073, 8248440.134084766), (183186.14823277682, 8249985.697628003), (177643.1273938021, 8249102.518460437), (177954.27739411872, 8249226.343460563), (182296.48677353805, 8250112.565336465), (178819.2003116657, 8249569.508044245), (179232.21489541937, 8249699.418461042), (181073.71489729354, 8249718.336169398), (179777.91802097476, 8249640.416377651), (180176.38052138028, 8249583.134085926), (186258.52351777864, 8247469.846344761), (172631.2698524732, 8246791.297296703), (172990.2873433683, 8246494.516128021), (173447.58660683376, 8246207.469302026)]"
101.1,"[(191256.79794562783, 8251833.370585918), (201525.5071962654, 8255354.906054546), (190700.7218567105, 8252055.426684973), (201192.67654007446, 8255142.432494853), (201186.00728541665, 8254827.942185227), (190579.7541188456, 8252484.453521726), (201189.0860030583, 8254514.356009521), (190619.17208496187, 8253196.441279561), (200856.54321469032, 8254658.050318531), (190585.00952220432, 8253553.594632948), (200646.35869982635, 8255167.976454443), (190473.57809777986, 8254256.165194158), (190217.61899194724, 8255131.630785237), (190103.35572551686, 8255484.904683626), (202050.47393638844, 8255303.736057398), (189995.57942850498, 8255813.307955481), (189876.18568335177, 8256181.438554192), (202149.93743432235, 8254532.146201262), (189772.80780796942, 8256499.775844228), (189651.87968091277, 8256865.893322604), (189549.2737386107, 8257181.852199043), (189423.7273241693, 8257570.028224368), (189381.9833703522, 8258021.2960928595), (201063.3944457986, 8253244.593645608), (200755.527051016, 8253284.750944317), (200416.31299233984, 8253230.46378092), (200066.74974083854, 8252830.775912127), (199763.78875668102, 8252603.871967517), (189975.83727939124, 8259536.1152246585), (199279.85270868608, 8253150.068624507), (190386.0885230773, 8259625.9113715), (199072.88141081735, 8253395.986075836), (198787.9194164077, 8253814.7159046335), (190998.65581809677, 8260109.029123186), (198741.8607890073, 8254724.933872631), (191892.44150292003, 8260487.3834104305), (192657.1708341779, 8260298.710339286), (198755.13005573064, 8255530.440224624), (198450.14493532214, 8256120.966113565), (193389.34712112846, 8260097.953750296), (198541.3057921257, 8256538.348488347), (197985.15817764067, 8256667.944435805), (194421.31966791573, 8259793.931382469), (194985.8043480697, 8259388.823159849), (197347.3893175985, 8257351.35998153), (195449.38206045685, 8258865.993519613), (196490.9173278109, 8258000.582029413), (196012.53469695416, 8258338.641997024), (196757.50372372998, 8257690.722880886), (201761.52963212656, 8253315.8313336065)]"
872.3,"[(172589.016404794, 8238478.786285509), (171848.7459529998, 8238630.023757098), (173792.62852484686, 8236865.135470762), (173692.76002075378, 8238997.000127956), (173932.80734261428, 8239223.346010743), (173639.53730606363, 8240108.388266548), (173207.11211837776, 8240847.412493674), (172964.5164443286, 8241704.067877432), (173118.21479147358, 8242060.077449282), (173559.25563206954, 8242374.589146979), (174019.84049153645, 8242607.803835192), (174471.30215857035, 8242566.020413943), (175084.4121152423, 8242484.726354061), (175561.18243442386, 8242422.269423284), (175535.72802559257, 8242853.865558609), (175272.86894943612, 8243348.21109428), (175094.64999496783, 8243672.022567281), (174694.7253455108, 8244052.055881022), (173771.58651336585, 8244958.465616617), (173353.8856761315, 8245736.468341712), (172773.43654455084, 8246222.497612739), (172511.09602615345, 8246406.161246395), (172318.3335164128, 8246641.17131905), (172089.56452803678, 8247236.786105577), (171755.14982920868, 8248186.343905344), (171616.62842386897, 8248602.137271491), (171509.23221357662, 8248902.54328689), (171363.70177431425, 8249309.170645634), (171225.97349194478, 8249704.930637629), (171065.1258090563, 8250163.931500069)]"
0.805,"[(167084.4704350779, 8236100.279760331), (167362.99092332134, 8236699.501833074), (167594.65025166312, 8237028.5547446245), (167871.49396995624, 8237581.097976694), (168102.82913381397, 8237873.828990697), (168326.03651908552, 8238108.326540475), (169748.09233691776, 8238834.210817581), (170336.234822719, 8239059.387953835), (170682.05268206936, 8239176.864141415), (171095.97632132575, 8239278.696634096), (171438.76776323857, 8239224.915738591), (171740.31441613473, 8239243.238634301), (172100.79070723336, 8239364.083978523), (172477.4864965647, 8239488.681066937), (172706.77308561164, 8240335.718228771), (172437.5819072334, 8241164.540970024), (173118.21479147358, 8242060.077449282), (173559.25563206954, 8242374.589146979), (174019.84049153645, 8242607.803835192), (175084.4121152423, 8242484.726354061), (175561.18243442386, 8242422.269423284), (175535.72802559257, 8242853.865558609), (175272.86894943612, 8243348.21109428), (174694.7253455108, 8244052.055881022), (173771.58651336585, 8244958.465616617), (173373.6689257926, 8245748.590413335), (172773.43654455084, 8246222.497612739), (172511.09602615345, 8246406.161246395), (172318.3335164128, 8246641.17131905), (172085.0076131418, 8246901.207700453), (172089.56452803678, 8247236.786105577), (171755.14982920868, 8248186.343905344), (171616.62842386897, 8248602.137271491), (171509.23221357662, 8248902.54328689), (171363.70177431425, 8249309.170645634), (171225.97349194478, 8249704.930637629), (171065.1258090563, 8250163.931500069), (171567.04638908323, 8250513.174571648), (172286.8178115528, 8250765.3682929315), (170513.50725335395, 8250200.410502344), (171417.7306288112, 8250197.711362275), (171655.88096494167, 8249510.875457735), (171872.21103248256, 8248885.9055177495), (172128.80831880632, 8248153.41065823), (172256.51735479492, 8247792.099760882), (172738.1688535731, 8247408.464401589), (172631.2698524732, 8246791.297296703), (172990.2873433683, 8246494.516128021), (173447.58660683376, 8246207.469302026), (167902.42618261563, 8238072.453612367)]"
56.4,"[(162532.11422302714, 8241107.6575780185), (163384.63657956343, 8240720.960818381), (162943.46488045936, 8239948.18227561), (163666.26802272594, 8240654.486875939), (164257.93388010806, 8240312.301142921), (164644.0874541013, 8240505.7144842595), (164828.29835511546, 8241380.418669081), (165173.97843858652, 8241553.090934635), (165545.7672779808, 8241735.657710896), (165982.83519079065, 8241951.741703777), (166469.02115703252, 8242189.397905233), (166844.5927689012, 8242277.446266762), (167302.02795797779, 8242436.736181511), (167543.700588078, 8242571.531388712), (167974.3661591155, 8243128.910832122), (168532.68410328473, 8243455.0375761865), (168983.51849012845, 8243676.26267), (169246.7405181541, 8243811.34379576), (169663.22382979718, 8244142.166819119), (170012.55895493884, 8244388.042891935), (170292.98552428017, 8244524.848016619), (170563.86834073224, 8244659.556241067), (170886.3729490362, 8245098.8206141805), (170620.7960027199, 8245735.724394945), (170340.49853597517, 8247259.72340927), (169917.3219678244, 8248477.484582438), (169728.30876797027, 8248999.411248842), (169907.8670455879, 8249939.712230459), (168699.0190743159, 8249545.4972434435), (167924.5568189979, 8249135.657345781), (167513.94090545987, 8248902.459380739), (167129.98229662742, 8248688.099414002), (166704.54659891274, 8248449.063461264), (166369.62132482906, 8248259.862841424), (165958.1504038848, 8248029.758322867), (166310.18054641518, 8247306.854435302), (166029.45006281472, 8246814.1029829215), (165320.87334915885, 8245863.339175447), (165520.02628732193, 8245595.081347388), (165694.2261579281, 8245374.1970518995), (165893.04818055694, 8245105.239682342), (166009.1294995298, 8244782.21240424), (166262.48939275573, 8244928.362519609), (166284.25401586594, 8245432.138725322), (166096.50401918904, 8245670.525946256), (165914.86397792283, 8245917.080221822), (165720.9834870413, 8246164.797807722), (166069.75701022218, 8246432.5278254645), (166268.49359953575, 8246165.268395027), (166445.8778726036, 8245938.225150421), (166641.68063157707, 8245675.672724702), (167070.53466524725, 8245542.2282504495), (167320.06954383053, 8245738.636475468), (167014.79655101465, 8245963.045101351), (166833.83829208266, 8246206.930942018), (164737.4043676908, 8241079.140682923)]"
0.158,"[(179288.92068118422, 8252403.345006275), (190209.03241758925, 8251451.811272773), (178758.17873494356, 8252743.60651019), (178508.58181468278, 8252860.260368887), (189644.98434749688, 8250625.3057868285), (189212.53851062065, 8250159.52345088), (178290.5239075928, 8253454.171786504), (188725.73440261654, 8249740.437633227), (178537.78744026934, 8253582.880323465), (188409.70275934873, 8249496.473861199), (188157.94256196212, 8249303.370406082), (187931.8346133458, 8249129.994791511), (187620.26233633162, 8248890.693980674), (187341.49559256263, 8248677.156034567), (187057.0262696956, 8248458.447896175), (179368.42269201143, 8253145.380065469), (186766.06940547808, 8248234.977890616), (186495.95887555182, 8248027.685981722), (180018.93842073655, 8253052.294586872), (185937.61484129043, 8247997.215183667), (180219.88561049057, 8252394.863736956), (180652.1934888219, 8252297.760561439), (185440.1407478593, 8248742.323268768), (180974.85363103, 8252225.792097318), (185354.74787101735, 8249133.96126139), (181248.99015143004, 8252105.24200882), (181639.83836653782, 8251837.117397089), (185093.26761472694, 8249991.944447902), (184265.4580914318, 8250241.730228732), (181876.87818808676, 8250650.864061548), (184517.02083000075, 8251350.690227442), (182621.92047339652, 8250546.205382824), (183234.66213686304, 8250459.671085116), (183545.11345233148, 8250416.049456448), (183975.37012426648, 8251067.640989853), (184440.9848970266, 8249950.82575936), (189461.27315216162, 8250355.265685835), (190614.56612201524, 8251752.935679532), (191256.79794562783, 8251833.370585918)]"
0.171,"[(181265.95241900394, 8242509.613187618), (181735.37614754325, 8242947.771280798), (188739.5290032365, 8258122.98075948), (182094.68577180943, 8243144.911036071), (189285.61650584632, 8257858.764298311), (189406.00966588032, 8257490.907248838), (189510.99294595528, 8257168.520470135), (189629.4939881902, 8256805.2914250465), (189734.96094241293, 8256481.893770757), (183426.52730303697, 8244549.065167186), (189851.29972286883, 8256124.173616398), (183496.51589736817, 8245069.230620267), (189957.58434905877, 8255797.271529938), (190076.22523004655, 8255434.331641055), (190179.6754340932, 8255115.173147885), (190297.81348333115, 8254751.666301979), (190506.04257028562, 8253843.892649552), (184907.94021742448, 8246017.598657041), (190575.77520444727, 8253170.847098725), (190570.83115485572, 8252698.3407064015), (186936.62651219548, 8245967.986220076), (190209.03241758925, 8251451.811272773), (187236.31073571387, 8246070.944026135), (187110.2647808053, 8246459.027582086), (189644.98434749688, 8250625.3057868285), (189212.53851062065, 8250159.52345088), (188725.73440261654, 8249740.437633227), (188409.70275934873, 8249496.473861199), (188157.94256196212, 8249303.370406082), (186478.213095499, 8247963.161215253), (187931.8346133458, 8249129.994791511), (186762.4411187402, 8248181.764508706), (187620.26233633162, 8248890.693980674), (187048.12091666256, 8248401.114006185), (187341.49559256263, 8248677.156034567), (186258.52351777864, 8247469.846344761), (189461.27315216162, 8250355.265685835), (183244.64736863296, 8244210.784089262)]"
3315.0,"[(180411.53603776352, 8228520.332990486), (180480.44429869426, 8227389.439558352), (179859.76272935065, 8225423.653277045), (180537.4291225206, 8225519.487501854), (179904.99735836132, 8227545.639124704), (179645.93975424994, 8227487.693538403), (179228.67192170775, 8227392.261868987), (178669.74513755686, 8227104.986853968), (178283.5836166066, 8227158.292082185), (177850.74400100502, 8227298.150655537), (177548.723171742, 8226840.545666576), (177444.71382370038, 8226244.8677289905), (177098.79127873364, 8226010.184653285), (176817.234829214, 8225811.147570842), (176501.00949536724, 8225588.700104602), (176232.57116638368, 8225368.193765099), (176474.77619917935, 8224459.919180881), (176062.85473143688, 8224628.749655499), (175940.84620193118, 8223939.277407359), (175379.1395375186, 8223751.225899595), (175320.64008383133, 8224284.14446912), (175317.12806718238, 8224601.527086873), (175328.97121391428, 8225022.5447817845), (175409.77286559925, 8225343.36651596), (175590.2509846544, 8225695.691340546), (175835.8722379008, 8225975.923562852), (176389.29274270666, 8226370.616791026), (176718.7380277844, 8226606.541870365), (178009.97780241794, 8227582.096635104), (178488.63162733213, 8227833.760539356), (178799.30513899127, 8227990.768214572), (179112.98937434604, 8228099.535187834), (179427.82361520565, 8228169.8966830075), (179747.53579371847, 8228237.41772855)]"
3304.0,"[(180411.53603776352, 8228520.332990486), (179407.83086559875, 8228932.914777534), (179151.7857329973, 8228753.559020963), (178687.75807730894, 8229050.898831966), (180156.91746079194, 8229603.35079107), (179757.90965976252, 8228274.763344167), (179888.5884327012, 8227506.461600474), (180321.63475354476, 8227598.727175492)]"
0.397,"[(164248.41622186414, 8252014.863650273), (162532.11422302714, 8241107.6575780185), (164726.75656982753, 8252065.093110071), (164948.3904531261, 8251494.2527686395), (163384.63657956343, 8240720.960818381), (165171.21181242215, 8250924.136116661), (165294.95787688508, 8250615.167710921), (162943.46488045936, 8239948.18227561), (165460.34535363165, 8250235.488848757), (165570.24964704848, 8249907.841077397), (165890.65619037137, 8249074.183407773), (163666.26802272594, 8240654.486875939), (166434.68146012077, 8248243.55145258), (164257.93388010806, 8240312.301142921), (166787.63357594036, 8248438.830602573), (164644.0874541013, 8240505.7144842595), (167121.25278159403, 8248628.567359627), (167570.70406640423, 8248875.5959754605), (167973.38038960562, 8249102.723645786), (164828.29835511546, 8241380.418669081), (165173.97843858652, 8241553.090934635), (168402.7399665194, 8249341.570707957), (165545.7672779808, 8241735.657710896), (169217.31393931631, 8249699.324035059), (165982.83519079065, 8241951.741703777), (166469.02115703252, 8242189.397905233), (166844.5927689012, 8242277.446266762), (169808.03421086312, 8248656.318000108), (167302.02795797779, 8242436.736181511), (167543.700588078, 8242571.531388712), (170077.5453149645, 8247897.26046716), (167974.3661591155, 8243128.910832122), (168532.68410328473, 8243455.0375761865), (168983.51849012845, 8243676.26267), (169246.7405181541, 8243811.34379576), (169663.22382979718, 8244142.166819119), (170012.55895493884, 8244388.042891935), (170808.69274071086, 8245124.807323001), (170292.98552428017, 8244524.848016619), (170563.86834073224, 8244659.556241067), (170620.7960027199, 8245735.724394945), (164737.4043676908, 8241079.140682923)]"
